,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,0.2625,-0.0857142857142857,0.3456521739130435,-0.2214285714285714,0.0886363636363636,-0.1602272727272727,-0.1821428571428571,0.1108695652173913,0.0892857142857142,-0.1670454545454545,1.4608977272727273,1.5304642857142856,1.3973804347826086,1.5304642857142856,1.4608977272727273,0.1141304347826087,0.0978260869565217,0.0815217391304347,0.1010869565217391,0.0068181818181818,0.0195652173913043,0.0326086956521739,0.0163043478260869,0.0521739130434782,0.0521739130434782,0.0326086956521739,0.075,0.1271739130434782,0.1043478260869565,0.117391304347826,0.0913043478260869,-0.0068181818181818,0.0097826086956521,0.0,0.0228260869565217,-0.391304347826087,-0.3880434782608696,-0.391304347826087,-0.4010869565217391,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3097826086956521,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4239130434782608,-0.4206521739130435,-0.4239130434782608,-0.4295454545454545,-0.4206521739130435,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.4608977272727273,1.3973804347826086,0.1375,0.1,0.078125,0.059375,0.0375,0.102,0.093,0.069,0.048,0.114,0.102,0.075,0.051,0.123,0.108,0.084,0.066,0.126,0.117,0.105,0.093,0.05,0.0375,0.015625,0.00625,-0.018,-0.033,-0.063,-0.069,-0.072,-0.03,-0.063,-0.069,-0.06,-0.018,-0.051,-0.051,-0.042,-0.003,-0.024,-0.027,-0.024,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.1271739130434782,-0.084375,-0.053125,-0.027,-0.009,-0.06875,-0.036,-0.021,-0.009,-0.078125,-0.042,-0.015,0.009,-0.084375,-0.05625,-0.0375,-0.021875,-0.090625,-0.071875,-0.05625,-0.04375,0.0391304347826087,0.009375,-0.003125,-0.006,-0.006,-0.0125,-0.009,0.003,0.009,0.00625,0.003,0.006,0.006,0.03125,0.0375,0.040625,0.040625,0.05625,0.071875,0.078125,0.08125,1.3973804347826086,1.33915625,1.33915625,1.28559,1.28559,1.33915625,1.28559,1.28559,1.28559,1.33915625,1.28559,1.28559,1.28559,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625
1,0.2625,-0.0857142857142857,0.3456521739130435,-0.2214285714285714,0.0886363636363636,-0.1602272727272727,-0.1821428571428571,0.1076086956521739,0.0857142857142857,-0.1670454545454545,1.4608977272727273,1.5304642857142856,1.3973804347826086,1.5304642857142856,1.4608977272727273,0.1141304347826087,0.0978260869565217,0.0815217391304347,0.0978260869565217,0.0068181818181818,0.0195652173913043,0.0358695652173913,0.0195652173913043,0.0521739130434782,0.0521739130434782,0.0326086956521739,0.075,0.1271739130434782,0.1043478260869565,0.117391304347826,0.0913043478260869,-0.0034090909090909,0.0097826086956521,0.00170454545454545,0.0228260869565217,-0.391304347826087,-0.3880434782608696,-0.391304347826087,-0.4010869565217391,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3097826086956521,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4239130434782608,-0.4206521739130435,-0.4239130434782608,-0.4295454545454545,-0.4206521739130435,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.4608977272727273,1.3973804347826086,0.147,0.111,0.09,0.069,0.054,0.114,0.096,0.075,0.06,0.126,0.126,0.105,0.087,0.135,0.141,0.123,0.105,0.141,0.144,0.138,0.129,0.039,0.018,-0.003,-0.009,-0.018,-0.042,-0.057,-0.045,-0.03,-0.039,-0.069,-0.081,-0.087,-0.024,-0.054,-0.063,-0.066,-0.003,-0.024,-0.03,-0.036,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.111,-0.093,-0.071875,-0.046875,-0.021,-0.102,-0.09,-0.072,-0.057,-0.108,-0.096,-0.081,-0.069,-0.108,-0.096,-0.084,-0.078125,-0.1125,-0.096875,-0.090625,-0.0875,0.024,-0.006,-0.021875,-0.025,-0.021,-0.009250000000000001,-0.009,-0.003,-0.006,0.024,0.024,0.015,0.012,0.048,0.048,0.039,0.034375,0.06875,0.071875,0.065625,0.059375,1.28559,1.28559,1.33915625,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625
2,0.2625,-0.0857142857142857,0.3613636363636364,-0.225,0.0928571428571428,-0.1602272727272727,-0.1821428571428571,0.1125,0.0821428571428571,-0.175,1.4608977272727273,1.5304642857142856,1.4608977272727273,1.5304642857142856,1.5304642857142856,0.1141304347826087,0.1010869565217391,0.0847826086956521,0.1010869565217391,0.0068181818181818,0.0195652173913043,0.0358695652173913,0.0195652173913043,0.0521739130434782,0.0521739130434782,0.0326086956521739,0.075,0.1271739130434782,0.1076086956521739,0.117391304347826,0.0913043478260869,-0.0034090909090909,0.0097826086956521,0.0034090909090909,0.0228260869565217,-0.391304347826087,-0.3880434782608696,-0.391304347826087,-0.3978260869565217,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3065217391304348,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4239130434782608,-0.4173913043478261,-0.4206521739130435,-0.4295454545454545,-0.4206521739130435,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.4608977272727273,1.3973804347826086,0.147,0.114,0.093,0.072,0.048,0.123,0.108,0.081,0.06,0.132,0.135,0.111,0.087,0.141,0.147,0.132,0.114,0.141,0.147,0.141,0.135,0.036,0.018,-0.006,-0.012,-0.018,-0.042,-0.06,-0.051,-0.036,-0.036,-0.069,-0.081,-0.084,-0.021,-0.051,-0.063,-0.066,0.003,-0.018,-0.027,-0.033,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.099,-0.081,-0.0625,-0.039,-0.018,-0.096,-0.096,-0.084,-0.069,-0.108,-0.111,-0.09,-0.066,-0.11875,-0.115625,-0.096875,-0.075,-0.11875,-0.1125,-0.096875,-0.084375,0.024,0.0001250000000000001,-0.015625,-0.021,-0.024,-0.006,-0.009,-0.009,-0.003,0.015,0.018,0.018,0.018,0.0375,0.046875,0.04375,0.042,0.059375,0.071875,0.075,0.071875,1.28559,1.28559,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.33915625,1.33915625,1.33915625,1.28559,1.33915625,1.33915625,1.33915625,1.33915625
3,0.275,-0.0857142857142857,0.3579545454545454,-0.2147727272727272,0.0928571428571428,-0.1678571428571428,-0.1821428571428571,0.1159090909090909,0.0818181818181818,-0.175,1.5304642857142856,1.5304642857142856,1.4608977272727273,1.4608977272727273,1.5304642857142856,0.1141304347826087,0.1010869565217391,0.0847826086956521,0.1010869565217391,0.0068181818181818,0.0195652173913043,0.0358695652173913,0.0195652173913043,0.0521739130434782,0.0521739130434782,0.0326086956521739,0.075,0.1271739130434782,0.1076086956521739,0.117391304347826,0.0913043478260869,-0.0034090909090909,0.0130434782608695,0.0034090909090909,0.0228260869565217,-0.3880434782608696,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3097826086956521,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4206521739130435,-0.4173913043478261,-0.4206521739130435,-0.4295454545454545,-0.4206521739130435,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.4608977272727273,1.3973804347826086,0.140625,0.099,0.078,0.0625,0.040625,0.102,0.084,0.063,0.042,0.111,0.096,0.069,0.045,0.117,0.105,0.081,0.063,0.12,0.111,0.096,0.084,0.0375,0.024,0.003,-0.003125,-0.009375,-0.036,-0.063,-0.072,-0.075,-0.027,-0.057,-0.063,-0.063,-0.009,-0.036,-0.039,-0.042,0.015,-0.018,-0.006,-0.012,1.33915625,1.28559,1.28559,1.33915625,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.1043478260869565,-0.0625,-0.028125,-0.022625,0.021875,-0.053125,-0.03125,-0.00625,0.0125,-0.06875,-0.053125,-0.024,-0.0285,-0.08125,-0.065625,-0.036,-0.015,-0.084375,-0.06875,-0.046875,-0.025,0.0293478260869565,0.00625,-0.00625,-0.015625,-0.025,-0.009375,-0.0125,-0.003125,0.0015,0.009375,0.00625,0.012,0.0125,0.034375,0.034375,0.036,0.039,0.059375,0.071875,0.084375,0.09375,1.3973804347826086,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.28559,1.33915625,1.33915625,1.33915625,1.28559,1.28559,1.33915625,1.33915625,1.33915625,1.33915625
4,0.2625,-0.0892857142857142,0.3391304347826087,-0.225,0.0886363636363636,-0.1602272727272727,-0.1821428571428571,0.1141304347826087,0.0892857142857142,-0.1670454545454545,1.4608977272727273,1.5304642857142856,1.3973804347826086,1.5304642857142856,1.4608977272727273,0.1141304347826087,0.1010869565217391,0.0847826086956521,0.1010869565217391,0.0068181818181818,0.0195652173913043,0.0358695652173913,0.0195652173913043,0.0521739130434782,0.0521739130434782,0.0326086956521739,0.075,0.1271739130434782,0.1076086956521739,0.117391304347826,0.0913043478260869,-0.0034090909090909,0.0097826086956521,0.0034090909090909,0.0228260869565217,-0.391304347826087,-0.3880434782608696,-0.391304347826087,-0.3978260869565217,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3097826086956521,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4239130434782608,-0.4173913043478261,-0.4206521739130435,-0.4295454545454545,-0.4206521739130435,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.4608977272727273,1.3973804347826086,0.125,0.0875,0.065625,0.046875,0.024,0.096,0.084,0.06,0.036,0.108,0.093,0.066,0.042,0.114,0.096,0.072,0.054,0.117,0.105,0.096,0.087,0.04375,0.034375,0.009375,-0.003125,-0.009,-0.033,-0.06,-0.069,-0.069,-0.03,-0.063,-0.069,-0.063,-0.018,-0.045,-0.045,-0.039,0.0045,-0.018,-0.021,-0.015,1.33915625,1.33915625,1.33915625,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.1,-0.063,-0.033,-0.00625,0.009,-0.06,-0.0336734693877551,-0.015,-0.003,-0.075,-0.042,-0.012,0.009,-0.084375,-0.054,-0.028125,-0.0125,-0.0875,-0.065625,-0.05,-0.0375,0.028125,0.003,-0.009,-0.009375,-0.021875,-0.012,-0.0122448979591836,-0.0030625,0.006,0.006,0.007625,0.003,0.006,0.03125,0.03,0.0375,0.0375,0.053125,0.06875,0.08125,0.0875,1.33915625,1.28559,1.28559,1.33915625,1.28559,1.28559,1.311826530612245,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.33915625,1.28559,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625
5,0.2625,-0.0892857142857142,0.3423913043478261,-0.225,0.0886363636363636,-0.1602272727272727,-0.1821428571428571,0.1108695652173913,0.0857142857142857,-0.1670454545454545,1.4608977272727273,1.5304642857142856,1.3973804347826086,1.5304642857142856,1.4608977272727273,0.1141304347826087,0.0978260869565217,0.0815217391304347,0.1010869565217391,0.0065217391304347,0.0195652173913043,0.0326086956521739,0.0163043478260869,0.0489130434782608,0.0521739130434782,0.0326086956521739,0.0717391304347826,0.1271739130434782,0.1043478260869565,0.117391304347826,0.0913043478260869,-0.0068181818181818,0.0097826086956521,0.00170454545454545,0.0228260869565217,-0.391304347826087,-0.3880434782608696,-0.391304347826087,-0.4010869565217391,-0.3880434782608696,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3163043478260869,-0.3097826086956521,-0.3065217391304348,-0.3097826086956521,-0.4108695652173913,-0.4239130434782608,-0.4206521739130435,-0.4239130434782608,-0.4295454545454545,-0.4239130434782608,-0.4363636363636364,-0.4239130434782608,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.4608977272727273,1.3973804347826086,0.132,0.099,0.078,0.057,0.042,0.105,0.09,0.069,0.054,0.117,0.117,0.093,0.072,0.126,0.129,0.111,0.093,0.129,0.132,0.129,0.12,0.036,0.018,0.00018750000000000017,-0.009,-0.015,-0.042,-0.057,-0.045,-0.027,-0.036,-0.066,-0.081,-0.084,-0.024,-0.051,-0.063,-0.069,-0.006,-0.021,-0.03,-0.036,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.114,-0.096,-0.078125,-0.05,-0.025,-0.111,-0.093,-0.072,-0.057,-0.123,-0.102,-0.075,-0.06,-0.123,-0.102,-0.084,-0.078125,-0.121875,-0.103125,-0.090625,-0.0875,0.021,-0.006,-0.021875,-0.025,-0.01875,-0.009,-0.009,-0.003,-0.0045,0.018,0.009,0.009,0.006,0.039,0.039,0.036,0.03125,0.059375,0.06875,0.065625,0.0625,1.28559,1.28559,1.33915625,1.33915625,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625
6,0.2625,-0.0892857142857142,0.3423913043478261,-0.225,0.0886363636363636,-0.1602272727272727,-0.1857142857142857,0.1108695652173913,0.0821428571428571,-0.1704545454545454,1.4608977272727273,1.5304642857142856,1.3973804347826086,1.5304642857142856,1.4608977272727273,0.1108695652173913,0.0978260869565217,0.0815217391304347,0.0978260869565217,0.0034090909090909,0.0163043478260869,0.0326086956521739,0.0163043478260869,0.0489130434782608,0.0489130434782608,0.0326086956521739,0.0717391304347826,0.1239130434782608,0.1043478260869565,0.1141304347826087,0.0880434782608695,-0.0068181818181818,0.0097826086956521,0.0,0.0195652173913043,-0.391304347826087,-0.3880434782608696,-0.391304347826087,-0.3978260869565217,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3065217391304348,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4239130434782608,-0.4173913043478261,-0.4239130434782608,-0.4295454545454545,-0.4206521739130435,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.4608977272727273,1.3973804347826086,0.15,0.117,0.096,0.075,0.063,0.123,0.12,0.108,0.096,0.132,0.126,0.102,0.084,0.138,0.138,0.12,0.105,0.141,0.144,0.138,0.132,0.027,0.012,-0.009,-0.018,-0.024,-0.045,-0.069,-0.078,-0.081,-0.039,-0.06,-0.057,-0.051,-0.024,-0.048,-0.057,-0.057,-0.006,-0.024,-0.036,-0.048,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.129,-0.114,-0.093,-0.072,-0.051,-0.117,-0.111,-0.099,-0.084,-0.123,-0.12,-0.099,-0.081,-0.126,-0.12,-0.102,-0.09375,-0.129,-0.128125,-0.11875,-0.1125,0.018,-0.003,-0.024,-0.033,-0.036,-0.015,-0.009,-0.009,-0.015,0.009,0.012,0.009,0.003,0.027,0.036,0.033,0.03125,0.045,0.059375,0.065625,0.065625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.33915625,1.28559,1.33915625,1.33915625,1.33915625
7,0.275,-0.0892857142857142,0.3456521739130435,-0.225,0.0928571428571428,-0.1678571428571428,-0.1857142857142857,0.1108695652173913,0.0821428571428571,-0.1785714285714285,1.5304642857142856,1.5304642857142856,1.3973804347826086,1.5304642857142856,1.5304642857142856,0.1108695652173913,0.0978260869565217,0.0815217391304347,0.0978260869565217,0.0068181818181818,0.0195652173913043,0.0326086956521739,0.0195652173913043,0.0489130434782608,0.0489130434782608,0.0326086956521739,0.0717391304347826,0.1239130434782608,0.1043478260869565,0.1141304347826087,0.0880434782608695,-0.0034090909090909,0.0102272727272727,0.0,0.0228260869565217,-0.3880434782608696,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3065217391304348,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4206521739130435,-0.4173913043478261,-0.4206521739130435,-0.4261363636363636,-0.4397727272727273,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.4608977272727273,1.4608977272727273,1.3973804347826086,0.138,0.105,0.087,0.06875,0.042,0.12,0.114,0.09,0.063,0.132,0.132,0.108,0.084,0.138,0.141,0.126,0.108,0.141,0.144,0.138,0.132,0.027,0.015,-0.006,-0.0125,-0.015,-0.045,-0.069,-0.078,-0.078,-0.036,-0.072,-0.084,-0.09,-0.021,-0.051,-0.063,-0.072,-0.009000000000000001,-0.018,-0.027,-0.03,1.28559,1.28559,1.28559,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.1434782608695652,-0.102,-0.075,-0.054,-0.03125,-0.096,-0.084,-0.066,-0.045,-0.108,-0.099,-0.075,-0.057,-0.11875,-0.109375,-0.084,-0.06875,-0.125,-0.1125,-0.096875,-0.08125,0.0326086956521739,0.003,-0.012,-0.018,-0.03125,-0.015,-0.015,-0.009,-0.006,0.006,0.009,0.012,0.015,0.028125,0.034375,0.039,0.04375,0.053125,0.065625,0.078125,0.084375,1.3973804347826086,1.28559,1.28559,1.28559,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.33915625,1.33915625,1.28559,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625
8,0.2625,-0.0892857142857142,0.3423913043478261,-0.225,0.0928571428571428,-0.1602272727272727,-0.1821428571428571,0.1108695652173913,0.0892857142857142,-0.175,1.4608977272727273,1.5304642857142856,1.3973804347826086,1.5304642857142856,1.5304642857142856,0.1108695652173913,0.0978260869565217,0.0815217391304347,0.0978260869565217,0.0068181818181818,0.0163043478260869,0.0326086956521739,0.0163043478260869,0.0489130434782608,0.0521739130434782,0.0326086956521739,0.0717391304347826,0.1239130434782608,0.1043478260869565,0.1141304347826087,0.0880434782608695,-0.0068181818181818,0.0097826086956521,0.0,0.0195652173913043,-0.3880434782608696,-0.3880434782608696,-0.3880434782608696,-0.3978260869565217,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3065217391304348,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4206521739130435,-0.4173913043478261,-0.4206521739130435,-0.4261363636363636,-0.4206521739130435,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.4608977272727273,1.3973804347826086,0.140625,0.093,0.065625,0.04375,0.028125,0.078,0.051,0.033,0.018,0.093,0.069,0.042,0.018,0.105,0.087,0.06,0.039,0.114,0.102,0.09,0.075,0.0375,0.03,0.01875,0.015625,0.021875,-0.036,-0.057,-0.057,-0.054,-0.036,-0.066,-0.063,-0.057,-0.027,-0.048,-0.045,-0.039,-0.012,-0.018,-0.009,-0.003,1.33915625,1.28559,1.33915625,1.33915625,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.133695652173913,-0.103125,-0.071875,-0.046875,-0.03125,-0.071875,-0.034375,-0.009375,0.012,-0.078125,-0.040625,-0.0125,0.0125,-0.0875,-0.054,-0.033,-0.015625,-0.096875,-0.078125,-0.059375,-0.04375,0.0358695652173913,0.009375,-0.0075625,-0.010562499999999999,0.003125,-0.009375,-0.0125,-0.009375,-0.009,0.009375,0.003125,0.018000000000000002,-0.003125,0.03125,0.027,0.024,0.021875,0.053125,0.059375,0.06875,0.075,1.3973804347826086,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.28559,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.28559,1.28559,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625
9,0.2625,-0.0892857142857142,0.3423913043478261,-0.225,0.0886363636363636,-0.1602272727272727,-0.1821428571428571,0.1108695652173913,0.0892857142857142,-0.1670454545454545,1.4608977272727273,1.5304642857142856,1.3973804347826086,1.5304642857142856,1.4608977272727273,0.1141304347826087,0.0978260869565217,0.0815217391304347,0.0978260869565217,0.0068181818181818,0.0195652173913043,0.0358695652173913,0.0195652173913043,0.0489130434782608,0.0521739130434782,0.0326086956521739,0.0717391304347826,0.1271739130434782,0.1043478260869565,0.117391304347826,0.0913043478260869,-0.0068181818181818,0.0102272727272727,0.0,0.0228260869565217,-0.3880434782608696,-0.3880434782608696,-0.3880434782608696,-0.3978260869565217,-0.4056818181818182,-0.3847826086956522,-0.3880434782608696,-0.3978260869565217,-0.3130434782608696,-0.3097826086956521,-0.3065217391304348,-0.3065217391304348,-0.4108695652173913,-0.4206521739130435,-0.4173913043478261,-0.4206521739130435,-0.4261363636363636,-0.4397727272727273,-0.4363636363636364,-0.4206521739130435,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.3973804347826086,1.4608977272727273,1.4608977272727273,1.4608977272727273,1.3973804347826086,0.135,0.099,0.072,0.054,0.036,0.096,0.075,0.057,0.04375,0.111,0.081,0.054,0.039,0.123,0.093,0.066,0.045,0.129,0.117,0.105,0.096,0.042,0.03,0.018,0.018,0.018,-0.036,-0.054,-0.06,-0.06875,-0.033,-0.048,-0.042,-0.033,-0.021,-0.03,-0.021,-0.009,-0.003,-0.015,-0.018,-0.021,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.33915625,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,1.28559,-0.125,-0.093,-0.0625,-0.034375,-0.0125,-0.09375,-0.0625,-0.0375,-0.015625,-0.102,-0.078,-0.06,-0.053125,-0.111,-0.087,-0.078,-0.075,-0.11875,-0.09375,-0.0875,-0.0875,0.034375,0.012,-0.003125,-0.003125,0.003125,-0.00625,-0.003125,0.003125,0.009375,0.015,0.018,0.024,0.025,0.039,0.051,0.051,0.048,0.0625,0.078125,0.08125,0.08125,1.33915625,1.28559,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.33915625,1.28559,1.28559,1.28559,1.33915625,1.28559,1.28559,1.28559,1.28559,1.33915625,1.33915625,1.33915625,1.33915625
